
2022-01-03 21:38:54,get_pos [7c111f1c-6c9a-11ec-ac2a-bcee7b51dfac]invalid http status 403,detail body:{"code":4,"message":"access forbidden","timestamp":1641217133653}
2022-01-03 21:38:57,get_cash except [7e3e4076-6c9a-11ec-a38a-bcee7b51dfac]invalid http status 403,detail body:{"code":4,"message":"access forbidden","timestamp":1641217137245}
2022-01-03 21:39:09,get_pos [81fe3cb4-6c9a-11ec-8d95-bcee7b51dfac]invalid http status 403,detail body:{"code":4,"message":"access forbidden","timestamp":1641217137686}
2022-01-03 21:39:12,get_cash except [872a7878-6c9a-11ec-81a5-bcee7b51dfac]invalid http status 403,detail body:{"code":4,"message":"access forbidden","timestamp":1641217145844}
2022-03-02 15:00:55,currentItem None return
